frame_number,timestamp,frame_status,camera_status,is_face_valid,is_face_human,head_pose_yaw,head_pose_pitch,head_pose_roll,head_pose_yaw_cal,head_pose_pitch_cal,head_pose_roll_cal,pupil_dilation_ratio,right_eye_open_perc,left_eye_open_perc,R_eye_x,R_eye_y,R_eye_z,R_eye_x_cal,R_eye_y_cal,R_eye_z_cal,R_eye_gaze_yaw,R_eye_gaze_pitch,R_eye_gaze_yaw_cal,R_eye_gaze_pitch_cal,L_eye_x,L_eye_y,L_eye_z,L_eye_x_cal,L_eye_y_cal,L_eye_z_cal,L_eye_gaze_yaw,L_eye_gaze_pitch,L_eye_gaze_yaw_cal,L_eye_gaze_pitch_cal,gaze_yaw,gaze_pitch,gaze_yaw_cal,gaze_pitch_cal,gaze_x,gaze_y,gaze_z,gaze_x_cal,gaze_y_cal,gaze_z_cal,head_coord_x,head_coord_y,head_coord_z,head_coord_x_cal,head_coord_y_cal,head_coord_z_cal,id,user_name,is_smoking,is_using_phone,is_wearing_seatbelt,has_glasses,eyes_on_road,attentiveness,drowsiness,aoi,aoi_x,aoi_y,aoi_z,Perclos,mouth_openness,left_eye_openness_in_pixels,right_eye_openness_in_pixels,eye_mode,fixation_length
389,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.55253,18.93122,-12.42825,-41.55253,18.93122,-12.42825,,96,98,88.49115,-0.8344404,-9.825574,88.49115,-0.8344404,-9.825574,,,,,84.32227,-6.073894,-9.287208,84.32227,-6.073894,-9.287208,-32.35774,10.32504,-32.35774,10.32504,-32.35774,10.32504,-32.35774,10.32504,84.32227,-6.073894,-9.287208,84.32227,-6.073894,-9.287208,86.40671,-3.519414,-9.555458,86.40671,-3.519414,-9.555458,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,3.269073,45.28021,8.19361,,0,13.60773,13.07434,SACCADE,
390,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.60075,18.87268,-12.50073,-41.60075,18.87268,-12.50073,,96,98,88.94904,-0.912123,-9.909641,88.94904,-0.912123,-9.909641,,,,,84.7762,-6.151994,-9.37923,84.7762,-6.151994,-9.37923,-32.45757,9.684222,-32.45757,9.684219,-32.45757,9.684222,-32.45757,9.684219,84.7762,-6.151994,-9.37923,84.7762,-6.151994,-9.37923,86.86262,-3.597065,-9.643629,86.86262,-3.597065,-9.643629,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,1.853783,46.58913,7.391171,,0,13.90881,13.1311,SACCADE,
391,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.66204,18.80089,-12.53263,-41.66204,18.80089,-12.53263,,95,98,89.38006,-0.9116992,-9.917854,89.38006,-0.9116992,-9.917854,,,,,85.2022,-6.180016,-9.404177,85.2022,-6.180016,-9.404177,-33.00166,9.13858,-33.00166,9.13858,-33.00166,9.13858,-33.00166,9.13858,85.2022,-6.180016,-9.404177,85.2022,-6.180016,-9.404177,87.29113,-3.610962,-9.660399,87.29113,-3.610962,-9.660399,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,0.7537384,48.66494,6.794119,,0,13.836,12.61218,SACCADE,
392,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.68273,18.86627,-12.59505,-41.68273,18.86627,-12.59505,,95,97,88.83368,-0.8318869,-9.888501,88.83368,-0.8318869,-9.888501,,,,,84.65411,-6.152582,-9.373915,84.65411,-6.152582,-9.373915,-32.84971,8.806761,-32.84971,8.806763,-32.84971,8.806761,-32.84971,8.806763,84.65411,-6.152582,-9.373915,84.65411,-6.152582,-9.373915,86.7439,-3.558391,-9.630598,86.7439,-3.558391,-9.630598,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-0.2214966,48.65029,6.278687,,0,13.8775,12.57806,SACCADE,
393,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.70488,18.87499,-12.69946,-41.70488,18.87499,-12.69946,,95,97,89.44908,-0.9001946,-10.07539,89.44908,-0.9001946,-10.07539,,,,,85.26772,-6.195843,-9.477214,85.26772,-6.195843,-9.477214,-32.91629,8.443367,-32.91629,8.443367,-32.91629,8.443367,-32.91629,8.443367,85.26772,-6.195843,-9.477214,85.26772,-6.195843,-9.477214,87.3584,-3.613456,-9.774743,87.3584,-3.613456,-9.774743,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-1.116005,49.72315,5.797807,,0,14.30981,12.9057,SACCADE,
394,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.86665,18.75084,-12.76977,-41.86665,18.75084,-12.76977,,95,97,89.69595,-0.9166186,-10.06853,89.69595,-0.9166186,-10.06853,,,,,85.50134,-6.132961,-9.509239,85.50134,-6.132961,-9.509239,-32.62952,8.088192,-32.62952,8.088196,-32.62952,8.088192,-32.62952,8.088196,85.50134,-6.132961,-9.509239,85.50134,-6.132961,-9.509239,87.59865,-3.589293,-9.787801,87.59865,-3.589293,-9.787801,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-2.104332,49.95682,5.27358,,0,13.90283,13.14136,SACCADE,
395,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.157,18.52041,-12.85036,-42.157,18.52041,-12.85036,,95,97,89.31493,-0.911265,-9.958032,89.31493,-0.911265,-9.958032,,,,,85.09667,-6.090144,-9.485048,85.09667,-6.090144,-9.485048,-32.40916,7.692744,-32.40916,7.692741,-32.40916,7.692744,-32.40916,7.692741,85.09667,-6.090144,-9.485048,85.09667,-6.090144,-9.485048,87.2058,-3.565416,-9.721507,87.2058,-3.565416,-9.721507,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-3.270836,50.0094,4.653492,,0,14.09576,13.57745,SACCADE,
396,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.46902,18.35315,-12.93792,-42.46902,18.35315,-12.93792,,95,96,89.34316,-0.9147437,-9.951384,89.34316,-0.9147437,-9.951384,,,,,85.09959,-6.06329,-9.400654,85.09959,-6.06329,-9.400654,-32.02718,7.406573,-32.02718,7.40657,-32.02718,7.406573,-32.02718,7.40657,85.09959,-6.06329,-9.400654,85.09959,-6.06329,-9.400654,87.22137,-3.553741,-9.675044,87.22137,-3.553741,-9.675044,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-3.997444,49.6695,4.260725,,0,13.93372,13.3891,SACCADE,
397,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.59365,18.25833,-12.96316,-42.59365,18.25833,-12.96316,,95,96,88.95134,-0.824297,-9.936781,88.95134,-0.824297,-9.936781,,,,,84.69769,-6.018232,-9.454943,84.69769,-6.018232,-9.454943,-32.31097,7.353544,-32.31097,7.353546,-32.31097,7.353544,-32.31097,7.353546,84.69769,-6.018232,-9.454943,84.69769,-6.018232,-9.454943,86.82452,-3.486971,-9.69578,86.82452,-3.486971,-9.69578,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-4.245247,50.233,4.126336,,0,13.83221,12.98181,SACCADE,
398,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.64821,18.24495,-12.96128,-42.64821,18.24495,-12.96128,,95,96,88.49652,-0.7908798,-9.892927,88.49652,-0.7908798,-9.892927,,,,,84.23846,-5.979221,-9.369598,84.23846,-5.979221,-9.369598,-31.87117,7.664432,-31.87117,7.664429,-31.87117,7.664432,-31.87117,7.664429,84.23846,-5.979221,-9.369598,84.23846,-5.979221,-9.369598,86.36749,-3.451095,-9.630665,86.36749,-3.451095,-9.630665,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-3.495308,48.56901,4.533,,0,13.62988,12.78369,SACCADE,
399,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.72723,18.17565,-12.99897,-42.72723,18.17565,-12.99897,,95,96,88.9097,-0.8153986,-9.966659,88.9097,-0.8153986,-9.966659,,,,,84.64526,-6.028152,-9.433742,84.64526,-6.028152,-9.433742,-32.35052,8.087682,-32.35053,8.087685,-32.35052,8.087682,-32.35053,8.087685,84.64526,-6.028152,-9.433742,84.64526,-6.028152,-9.433742,86.77748,-3.487923,-9.699509,86.77748,-3.487923,-9.699509,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-2.279617,49.03083,5.187848,,0,13.53577,12.77435,FIXATION,6
400,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.79625,18.21194,-13.00301,-42.79625,18.21194,-13.00301,,95,95,88.17381,-0.7936049,-9.905501,88.17381,-0.7936049,-9.905501,,,,,83.90382,-6.00189,-9.310471,83.90382,-6.00189,-9.310471,-42.56753,7.110258,-42.56753,7.11026,-42.56753,7.110258,-42.56753,7.11026,83.90382,-6.00189,-9.310471,83.90382,-6.00189,-9.310471,86.03882,-3.464503,-9.606519,86.03882,-3.464503,-9.606519,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-2.122604,73.01353,5.259906,,0,13.11932,12.42627,SACCADE,
401,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.85404,18.2839,-13.05169,-42.85404,18.2839,-13.05169,,94,94,88.30588,-0.8083393,-9.947248,88.30588,-0.8083393,-9.947248,,,,,84.03123,-5.995232,-9.32684,84.03123,-5.995232,-9.32684,-51.76194,6.246481,-51.76194,6.246483,-51.76194,6.246481,-51.76194,6.246483,84.03123,-5.995232,-9.32684,84.03123,-5.995232,-9.32684,86.16856,-3.468249,-9.635279,86.16856,-3.468249,-9.635279,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-1.192184,102.1565,5.744621,,0,12.00848,11.15088,SACCADE,
402,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.0696,18.04609,-13.07208,-43.0696,18.04609,-13.07208,,94,94,88.73858,-0.7691485,-10.02978,88.73858,-0.7691485,-10.02978,,,,,84.44663,-5.957029,-9.401488,84.44663,-5.957029,-9.401488,-52.18121,5.288107,-52.18121,5.288109,-52.18121,5.288107,-52.18121,5.288109,84.44663,-5.957029,-9.401488,84.44663,-5.957029,-9.401488,86.59261,-3.429479,-9.713816,86.59261,-3.429479,-9.713816,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-2.864418,106.5275,3.778173,,0,12.15167,11.63483,SACCADE,
403,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.1618,18.01227,-13.23897,-43.1618,18.01227,-13.23897,,93,93,88.50352,-0.6944557,-9.967373,88.50352,-0.6944557,-9.967373,,,,,84.20421,-5.822462,-9.328423,84.20421,-5.822462,-9.328423,-52.60652,5.066653,-52.60652,5.06665,-52.60652,5.066653,-52.60652,5.06665,84.20421,-5.822462,-9.328423,84.20421,-5.822462,-9.328423,86.35387,-3.324344,-9.645923,86.35387,-3.324344,-9.645923,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-2.407974,107.4883,3.316563,,0,12.11597,11.47351,SACCADE,
404,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.11842,18.06602,-13.38862,-43.11842,18.06602,-13.38862,,92,93,89.14931,-0.5978817,-10.12172,89.14931,-0.5978817,-10.12172,,,,,84.85346,-5.650607,-9.420163,84.85346,-5.650607,-9.420163,-52.78323,4.183535,-52.78324,4.183533,-52.78323,4.183535,-52.78324,4.183533,84.85346,-5.650607,-9.420163,84.85346,-5.650607,-9.420163,87.00139,-3.18856,-9.768235,87.00139,-3.18856,-9.768235,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-2.978775,109.9938,1.201981,,0,12.20209,12.24005,SACCADE,
405,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.14016,18.1077,-13.53454,-43.14016,18.1077,-13.53454,,,93,,,,,,,,,,,84.58908,-5.406105,-9.359228,84.58908,-5.406105,-9.359228,-53.1117,3.892735,-53.1117,3.892731,-53.1117,3.892735,-53.1117,3.892731,84.58908,-5.406105,-9.359228,84.58908,-5.406105,-9.359228,86.73788,-2.954476,-9.709525,86.73788,-2.954476,-9.709525,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-2.794525,111.0275,0.5466566,,0,12.42511,,SACCADE,
406,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.21292,18.21376,-13.68881,-43.21292,18.21376,-13.68881,,,93,,,,,,,,,,,84.00448,-5.107373,-9.260412,84.00448,-5.107373,-9.260412,-53.25399,3.584772,-53.25399,3.58477,-53.25399,3.584772,-53.25399,3.58477,84.00448,-5.107373,-9.260412,84.00448,-5.107373,-9.260412,86.15618,-2.685063,-9.569859,86.15618,-2.685063,-9.569859,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-3.190132,111.6773,-0.1298218,,0,12.18073,,SACCADE,
407,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.49379,18.20329,-13.87493,-43.49379,18.20329,-13.87493,,0,93,89.31304,-0.02986017,-10.0146,89.31304,-0.02986017,-10.0146,,,,,84.98722,-4.966371,-9.348372,84.98722,-4.966371,-9.348372,-53.17602,3.280322,-53.17603,3.280319,-53.17602,3.280322,-53.17603,3.280319,84.98722,-4.966371,-9.348372,84.98722,-4.966371,-9.348372,87.15013,-2.560951,-9.67918,87.15013,-2.560951,-9.67918,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-3.171928,112.7757,-0.9179611,,0,12.4306,0,SACCADE,
408,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.86605,18.11312,-14.15867,-43.86605,18.11312,-14.15867,,0,94,89.02978,0.1766106,-10.16891,89.02978,0.1766106,-10.16891,,,,,84.67443,-4.82833,-9.372217,84.67443,-4.82833,-9.372217,-52.8037,2.614525,-52.8037,2.614525,-52.8037,2.614525,-52.8037,2.614525,84.67443,-4.82833,-9.372217,84.67443,-4.82833,-9.372217,86.8521,-2.390109,-9.766718,86.8521,-2.390109,-9.766718,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,4,-5.21524,113.6128,-2.582518,,0,13.04572,6.734009,SACCADE,
409,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.33797,18.07808,-14.52158,-44.33797,18.07808,-14.52158,,,0,,,,,,,,,,,85.64218,-4.629903,-9.409176,85.64218,-4.629903,-9.409176,,,,,,,,,,,,,,,87.83844,-2.231162,-9.872173,87.83844,-2.231162,-9.872173,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,0,,SACCADE,
410,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.70359,17.97392,-14.93394,-44.70359,17.97392,-14.93394,,,0,,,,,,,,,,,86.13289,-4.557522,-9.606701,86.13289,-4.557522,-9.606701,,,,,,,,,,,,,,,88.34344,-2.159728,-10.05715,88.34344,-2.159728,-10.05715,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,0,,INVALID,
411,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-45.25041,17.81625,-15.34323,-45.25041,17.81625,-15.34323,,,0,,,,,,,,,,,85.82522,-4.603519,-9.545105,85.82522,-4.603519,-9.545105,,,,,,,,,,,,,,,88.05699,-2.141461,-10.03637,88.05699,-2.141461,-10.03637,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,0,,INVALID,
412,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-45.66122,17.85477,-15.6623,-45.66122,17.85477,-15.6623,,0,0,88.16616,0.2525968,-10.14509,88.16616,0.2525968,-10.14509,,,,,83.671,-4.774561,-9.3355,83.671,-4.774561,-9.3355,,,,,,,,,,,,,,,85.91858,-2.32833,-9.736366,85.91858,-2.32833,-9.736366,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,0,4.881775,INVALID,
413,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-46.23185,17.92256,-15.84439,-46.23185,17.92256,-15.84439,,,16,,,,,,,,,,,83.43707,-4.766779,-9.282509,83.43707,-4.766779,-9.282509,-30.62356,3.140301,-30.62356,3.140305,-30.62356,3.140301,-30.62356,3.140305,83.43707,-4.766779,-9.282509,83.43707,-4.766779,-9.282509,85.70641,-2.323932,-9.663798,85.70641,-2.323932,-9.663798,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-17.40701,54.92824,-2.853159,,0,10.10626,,INVALID,
414,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-46.62638,17.93093,-15.99802,-46.62638,17.93093,-15.99802,,,29,,,,,,,,,,,83.00018,-4.650026,-9.178521,83.00018,-4.650026,-9.178521,-29.43359,4.516218,-29.43358,4.51622,-29.43359,4.516218,-29.43358,4.51622,83.00018,-4.650026,-9.178521,83.00018,-4.650026,-9.178521,85.28444,-2.254355,-9.535453,85.28444,-2.254355,-9.535453,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-12.98238,49.50751,-0.4736137,,0,11.9389,,INVALID,
415,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-47.00546,17.90339,-16.13743,-47.00546,17.90339,-16.13743,,53,39,88.4296,0.229526,-10.04917,88.4296,0.229526,-10.04917,,,,,83.83263,-4.713054,-9.327613,83.83263,-4.713054,-9.327613,-28.59799,5.730637,-28.59799,5.730637,-28.59799,5.730637,-28.59799,5.730637,83.83263,-4.713054,-9.327613,83.83263,-4.713054,-9.327613,86.13111,-2.309357,-9.685661,86.13111,-2.309357,-9.685661,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-9.580643,46.21326,1.349302,,0,12.98627,9.137268,INVALID,
416,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-47.29515,17.8015,-16.25519,-47.29515,17.8015,-16.25519,,62,53,93.39326,0.2680689,-10.57148,93.39326,0.2680689,-10.57148,,,,,88.77468,-4.974117,-9.771039,88.77468,-4.974117,-9.771039,-29.53192,13.28482,-29.53192,13.28482,-29.53192,13.28482,-29.53192,13.28482,88.77468,-4.974117,-9.771039,88.77468,-4.974117,-9.771039,91.08397,-2.421034,-10.16765,91.08397,-2.421034,-10.16765,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.714607,39.81408,11.68315,,0,13.7738,10.46045,INVALID,
417,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-47.43854,17.74267,-16.32565,-47.43854,17.74267,-16.32565,,67,67,92.57686,0.3582963,-10.39662,92.57686,0.3582963,-10.39662,,,,,87.94763,-4.951122,-9.635643,87.94763,-4.951122,-9.635643,-29.70355,13.52309,-29.70355,13.52309,-29.70355,13.52309,-29.70355,13.52309,87.94763,-4.951122,-9.635643,87.94763,-4.951122,-9.635643,90.26225,-2.366042,-10.01296,90.26225,-2.366042,-10.01296,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,10.13373,39.43954,11.91007,,0,13.85138,10.75958,SACCADE,
418,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-47.62355,17.73516,-16.33093,-47.62355,17.73516,-16.33093,,73,82,92.46429,0.2614861,-10.37569,92.46429,0.2614861,-10.37569,,,,,87.82137,-5.006029,-9.668072,87.82137,-5.006029,-9.668072,-30.10367,13.40658,-30.10368,13.40659,-30.10367,13.40658,-30.10368,13.40659,87.82137,-5.006029,-9.668072,87.82137,-5.006029,-9.668072,90.14283,-2.441718,-10.01942,90.14283,-2.441718,-10.01942,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.921288,40.15775,11.79473,,0,14.6333,12.29657,SACCADE,
419,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-47.45668,17.77103,-16.21138,-47.45668,17.77103,-16.21138,,86,96,92.38361,0.1923615,-10.34479,92.38361,0.1923615,-10.34479,,,,,87.75304,-5.055843,-9.629069,87.75304,-5.055843,-9.629069,-29.87558,13.33576,-29.87557,13.33576,-29.87558,13.33576,-29.87557,13.33576,87.75304,-5.055843,-9.629069,87.75304,-5.055843,-9.629069,90.06832,-2.500847,-9.984325,90.06832,-2.500847,-9.984325,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.741356,39.75862,11.69766,,0,14.70038,12.22491,SACCADE,
420,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-47.19549,17.84277,-16.03228,-47.19549,17.84277,-16.03228,,88,99,92.23954,0.03873021,-10.25241,92.23954,0.03873021,-10.25241,,,,,87.62838,-5.099363,-9.590603,87.62838,-5.099363,-9.590603,-29.91529,13.14496,-29.91529,13.14496,-29.91529,13.14496,-29.91529,13.14496,87.62838,-5.099363,-9.590603,87.62838,-5.099363,-9.590603,89.93396,-2.597885,-9.919543,89.93396,-2.597885,-9.919543,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.367622,39.93035,11.49541,,0,14.78198,13.12787,SACCADE,
421,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-46.85147,18.05081,-15.93779,-46.85147,18.05081,-15.93779,,,100,,,,,,,,,,,83.44368,-4.830972,-9.097715,83.44368,-4.830972,-9.097715,-30.94813,12.89696,-30.94813,12.89696,-30.94813,12.89696,-30.94813,12.89696,83.44368,-4.830972,-9.097715,83.44368,-4.830972,-9.097715,85.7364,-2.483321,-9.396836,85.7364,-2.483321,-9.396836,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.35775,40.19275,10.94905,,0,14.65601,,SACCADE,
422,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-46.54206,18.13993,-15.88071,-46.54206,18.13993,-15.88071,,,100,,,,,,,,,,,83.4905,-4.90391,-9.033482,83.4905,-4.90391,-9.033482,-31.70998,12.82737,-31.70998,12.82736,-31.70998,12.82737,-31.70998,12.82736,83.4905,-4.90391,-9.033482,83.4905,-4.90391,-9.033482,85.77158,-2.532766,-9.34469,85.77158,-2.532766,-9.34469,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.51564,41.41955,11.03368,,0,14.78705,,SACCADE,
423,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-46.1241,18.12446,-15.78227,-46.1241,18.12446,-15.78227,,92,100,88.45293,-0.06485033,-9.808436,88.45293,-0.06485033,-9.808436,,,,,83.92243,-5.053949,-9.147365,83.92243,-5.053949,-9.147365,-32.11093,12.59904,-32.11093,12.59904,-32.11093,12.59904,-32.11093,12.59904,83.92243,-5.053949,-9.147365,83.92243,-5.053949,-9.147365,86.18768,-2.626776,-9.47576,86.18768,-2.626776,-9.47576,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.164856,42.48883,10.84328,,0,15.26404,9.572998,SACCADE,
424,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-45.81403,18.20661,-15.69382,-45.81403,18.20661,-15.69382,,95,100,89.08329,-0.1801957,-9.894548,89.08329,-0.1801957,-9.894548,,,,,84.57644,-5.137942,-9.177359,84.57644,-5.137942,-9.177359,-31.99078,12.23807,-31.99078,12.23808,-31.99078,12.23807,-31.99078,12.23808,84.57644,-5.137942,-9.177359,84.57644,-5.137942,-9.177359,86.82986,-2.725237,-9.533068,86.82986,-2.725237,-9.533068,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.56395,42.96758,10.51797,,0,14.51154,12.95868,SACCADE,
425,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-45.42149,18.34006,-15.54689,-45.42149,18.34006,-15.54689,,,100,,,,,,,,,,,84.60609,-5.154459,-9.053399,84.60609,-5.154459,-9.053399,-32.00143,12.2478,-32.00142,12.2478,-32.00143,12.2478,-32.00142,12.2478,84.60609,-5.154459,-9.053399,84.60609,-5.154459,-9.053399,86.84447,-2.762618,-9.336382,86.84447,-2.762618,-9.336382,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.752083,42.87191,10.61978,,0,14.27502,,SACCADE,
426,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.90695,18.65067,-15.40732,-44.90695,18.65067,-15.40732,,79,99,88.1711,-0.1489255,-9.642912,88.1711,-0.1489255,-9.642912,,,,,83.73416,-5.205615,-8.909738,83.73416,-5.205615,-8.909738,-32.1399,11.24105,-32.1399,11.24105,-32.1399,11.24105,-32.1399,11.24105,83.73416,-5.205615,-8.909738,83.73416,-5.205615,-8.909738,85.95263,-2.744356,-9.273039,85.95263,-2.744356,-9.273039,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.56749,43.90414,9.437583,,0,13.62103,6.018188,SACCADE,
427,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.53998,18.90893,-15.3591,-44.53998,18.90893,-15.3591,,73,99,88.32609,-0.2504306,-9.644262,88.32609,-0.2504306,-9.644262,,,,,83.91775,-5.297843,-9.031601,83.91775,-5.297843,-9.031601,-31.88714,10.27579,-31.88714,10.27579,-31.88714,10.27579,-31.88714,10.27579,83.91775,-5.297843,-9.031601,83.91775,-5.297843,-9.031601,86.12192,-2.84059,-9.336205,86.12192,-2.84059,-9.336205,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,3.261528,44.88111,8.189781,,0,13.89044,8.998718,SACCADE,
428,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.12693,19.21851,-15.27438,-44.12693,19.21851,-15.27438,,75,98,88.66638,-0.2251642,-9.725677,88.66638,-0.2251642,-9.725677,,,,,84.29045,-5.357762,-9.041576,84.29045,-5.357762,-9.041576,-31.744,9.681157,-31.744,9.68116,-31.744,9.681157,-31.744,9.68116,84.29045,-5.357762,-9.041576,84.29045,-5.357762,-9.041576,86.47842,-2.858222,-9.380977,86.47842,-2.858222,-9.380977,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,1.98632,45.56167,7.46892,,0,13.63873,10.85474,SACCADE,
429,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.98846,19.54557,-15.22962,-43.98846,19.54557,-15.22962,,,97,,,,,,,,,,,84.09995,-5.369244,-9.026627,84.09995,-5.369244,-9.026627,-31.98582,8.670262,-31.98582,8.670265,-31.98582,8.670262,-31.98582,8.670265,84.09995,-5.369244,-9.026627,84.09995,-5.369244,-9.026627,86.28246,-2.895443,-9.340855,86.28246,-2.895443,-9.340855,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-0.4398346,47.428,6.172408,,0,13.27368,,SACCADE,
430,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.93946,19.76072,-15.15626,-43.93946,19.76072,-15.15626,,66,96,87.80794,-0.2725877,-9.487847,87.80794,-0.2725877,-9.487847,,,,,83.44679,-5.292828,-8.886936,83.44679,-5.292828,-8.886936,-31.92101,8.12268,-31.92101,8.122681,-31.92101,8.12268,-31.92101,8.122681,83.44679,-5.292828,-8.886936,83.44679,-5.292828,-8.886936,85.62737,-2.848479,-9.185696,85.62737,-2.848479,-9.185696,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-1.803925,47.81446,5.448265,,0,13.67114,4.223999,SACCADE,
431,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.9254,19.93562,-15.02606,-43.9254,19.93562,-15.02606,,,95,,,,,,,,,,,83.01273,-5.261031,-8.793843,83.01273,-5.261031,-8.793843,-32.13305,7.493474,-32.13305,7.493477,-32.13305,7.493474,-32.13305,7.493477,83.01273,-5.261031,-8.793843,83.01273,-5.261031,-8.793843,85.19274,-2.877023,-9.023771,85.19274,-2.877023,-9.023771,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-3.336159,48.97496,4.618813,,0,13.23364,,SACCADE,
